source_image,particle_id,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
11500X00.png,376,16.0,12.828427124746192,0.8696263565463043,1.0,4.51351666838205,307.875,271.5,0.6395690441131592,0.7034769654273987,0.6748248
11500X00.png,377,53.0,26.485281374238568,0.4710411078954738,0.8983050847457628,8.214724333230155,380.79245283018867,270.35849056603774,0.631611168384552,0.9117286801338196,0.7484038
11500X00.png,378,326.0,76.62741699796952,0.7575514637655378,0.888283378746594,20.37341629633241,408.05214723926383,277.07361963190186,0.6069416999816895,0.98641037940979,0.7974831
11500X00.png,379,75.0,34.10660171779821,0.8628068651947534,0.8928571428571429,9.772050238058398,189.32,272.6933333333333,0.6407321095466614,0.9823089838027954,0.7811443
11500X00.png,380,404.0,88.76955262170047,0.6303389215966618,0.8577494692144374,22.680140565547774,234.7128712871287,272.48762376237624,0.559684157371521,0.993388831615448,0.7793724
11500X00.png,381,38.0,27.65685424949238,0.9703595985413344,0.8837209302325582,6.955796338302048,144.0,272.55263157894734,0.6473432779312134,0.9943070411682129,0.8343374
11500X00.png,382,377.0,91.49747468305833,0.6678042239618168,0.835920177383592,21.909160375631842,333.52254641909815,273.0503978779841,0.5999632477760315,0.9777791500091553,0.7587784
11500X00.png,383,21.0,14.242640687119286,0.34400025467068873,0.9545454545454546,5.170882945826411,362.8095238095238,274.14285714285717,0.6380999088287354,0.8534525036811829,0.7346264
11500X00.png,384,11.0,9.414213562373096,0.7084437526351621,1.0,3.742410318509555,386.3636363636364,274.09090909090907,0.6320396661758423,0.7875244617462158,0.7138167
11500X00.png,385,63.0,34.27817459305202,0.9069380314064155,0.8513513513513513,8.95623198216277,146.04761904761904,276.1587301587302,0.6431807279586792,0.9941846132278442,0.8541686
11500X00.png,386,85.0,33.89949493661167,0.742191878140197,0.9340659340659341,10.403141895720198,33.09411764705882,276.6941176470588,0.6434255838394165,0.9984696507453918,0.7986028
11500X00.png,387,40.0,21.65685424949238,0.82883297281745,1.0,7.136496464611085,317.975,277.275,0.634610652923584,0.8522894382476807,0.747527
11500X00.png,388,17.0,13.207106781186548,0.5345224838248488,0.9444444444444444,4.652426491681278,131.35294117647058,277.5882352941176,0.6447722911834717,0.7239838242530823,0.6700359
11500X00.png,389,37.0,22.65685424949238,0.6249757754501531,0.8809523809523809,6.863662517577698,155.64864864864865,276.13513513513516,0.6409769654273987,0.8380876779556274,0.7423863
11500X00.png,390,50.0,24.242640687119284,0.3823563188094179,0.9803921568627451,7.978845608028654,220.9,276.04,0.6439152956008911,0.9439887404441833,0.8076445
11500X00.png,391,200.0,59.798989873223334,0.6297144986860205,0.8658008658008658,15.957691216057308,90.76,278.11,0.631611168384552,0.9499265551567078,0.7518028
11500X00.png,392,110.0,44.72792206135786,0.6554970922450803,0.8270676691729323,11.834540545406394,351.74545454545455,273.56363636363636,0.6372429132461548,0.9253183007240295,0.7330369
